2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:09 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:10 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
2025-10-24 14:44:11 | INFO     | game_ui              | [GAME_UI] Rendering incidents tab: pending=3, unassigned=3, sample=['inc_1761277439742_3725:pending', 'inc_1761277439742_6778:pending', 'inc_1761277439743_4879:pending']
